ship_type,ship_id,ship_name,dwt,distance,period,lat,lon,dt,speed
Cargo,257347,CAROLINA,3697,6604.871390623593,prev,57.89535,12.03937,2016-12-20T08:35:16Z,95
Cargo,257862,SAFFIER,5800,1152.625296020069,curr,55.73665,20.8532,2016-12-15T06:23:06Z,105
Cargo,257862,SAFFIER,5800,1152.625296020069,prev,55.73774,20.87151,2016-12-15T06:21:07Z,111
Cargo,258225,PRISCILLA,3250,587.9590463845276,curr,57.60552,11.60822,2016-12-19T19:15:05Z,95
Cargo,258225,PRISCILLA,3250,587.9590463845276,prev,57.60335,11.61722,2016-12-19T19:13:05Z,96
Cargo,258858,DINTELBORG,8867,3588.2794523563557,curr,54.68526,20.17245,2016-12-15T21:47:03Z,69
Cargo,258858,DINTELBORG,8867,3588.2794523563557,prev,54.68567,20.22827,2016-12-15T21:31:03Z,67
Cargo,259202,TINA,3500,1560.131888993054,curr,54.56521,18.86041,2016-12-13T15:51:01Z,121
Cargo,259202,TINA,3500,1560.131888993054,prev,54.55447,18.84484,2016-12-13T15:49:01Z,121
Cargo,259232,SKAGENBANK,4500,1462.971668879029,curr,57.63065,11.69334,2016-12-19T07:49:06Z,109
Cargo,259232,SKAGENBANK,4500,1462.971668879029,prev,57.61919,11.68127,2016-12-19T07:47:05Z,109
Cargo,260071,DONGEBORG,8867,1366.2316505948804,curr,54.73329,18.95905,2016-12-14T11:07:01Z,104
Cargo,260071,DONGEBORG,8867,1366.2316505948804,prev,54.74545,18.9621,2016-12-14T11:05:01Z,100
Cargo,260333,SOMERSET,12502,2211.168290413983,curr,57.669,11.69333,2016-12-14T01:17:06Z,170
Cargo,260333,SOMERSET,12502,2211.168290413983,prev,57.67833,11.72617,2016-12-14T01:15:05Z,162
Cargo,262498,SLINGEBORG,10601,2084.9447286014924,curr,57.61417,11.6575,2016-12-18T22:35:05Z,165
Cargo,262498,SLINGEBORG,10601,2084.9447286014924,prev,57.62883,11.67933,2016-12-18T22:33:04Z,169
Cargo,262525,SCHIEBORG,12457,2181.025718582126,curr,57.6165,11.66683,2016-12-16T04:31:06Z,158
Cargo,262525,SCHIEBORG,12457,2181.025718582126,prev,57.61017,11.63217,2016-12-16T04:29:05Z,159
Cargo,263477,PLYCA,18250,857.1143061589263,curr,59.92117,30.0038,2016-12-14T21:53:03Z,124
Cargo,263477,PLYCA,18250,857.1143061589263,prev,59.91821,30.018,2016-12-14T21:51:05Z,116
Cargo,263649,DIJKSGRACHT,17381,1647.2510821759772,curr,55.72994,21.00316,2016-12-18T13:13:06Z,134
Cargo,263649,DIJKSGRACHT,17381,1647.2510821759772,prev,55.72404,21.02729,2016-12-18T13:11:05Z,131
Cargo,264274,LINGEDIJK,4891,13593.140591246209,curr,54.50918,18.78108,2016-12-14T10:09:01Z,97
Cargo,264274,LINGEDIJK,4891,13593.140591246209,prev,54.40303,18.67678,2016-12-14T02:51:02Z,0
Cargo,265269,VICTORIABORG,9850,5941.404733958185,curr,55.71801,21.10651,2016-12-20T10:27:06Z,85
Cargo,265269,VICTORIABORG,9850,5941.404733958185,prev,55.66924,21.14524,2016-12-20T10:03:06Z,43
Cargo,265353,FAST HERMAN,3475,1976.424924862074,curr,59.91337,30.22852,2016-12-13T14:07:04Z,0
Cargo,265353,FAST HERMAN,3475,1976.424924862074,prev,59.89684,30.21549,2016-12-13T14:05:04Z,53
Cargo,265510,THEA MARIEKE,3149,1925.8771764530657,curr,54.52118,18.77537,2016-12-16T20:29:02Z,104
Cargo,265510,THEA MARIEKE,3149,1925.8771764530657,prev,54.53445,18.79455,2016-12-16T20:27:06Z,104
Cargo,265873,STEENBANK,4500,2167.9825116077304,curr,54.6338,19.936,2016-12-16T01:45:02Z,86
Cargo,265873,STEENBANK,4500,2167.9825116077304,prev,54.63259,19.90238,2016-12-16T01:37:02Z,81
Cargo,266600,PITZTAL,6900,1111.0808105526257,curr,59.90575,30.07908,2016-12-15T10:09:03Z,97
Cargo,266600,PITZTAL,6900,1111.0808105526257,prev,59.902,30.09755,2016-12-15T10:07:04Z,76
Cargo,268459,ALANA EVITA,3261,55348.78246112336,curr,54.5491,18.98915,2016-12-17T19:45:01Z,101
Cargo,268459,ALANA EVITA,3261,55348.78246112336,prev,54.66463,19.82511,2016-12-17T16:43:03Z,102
Cargo,268899,TERSCHELLING,6000,1366.4715870467705,curr,59.90586,30.07837,2016-12-16T05:57:03Z,104
Cargo,268899,TERSCHELLING,6000,1366.4715870467705,prev,59.91047,30.05565,2016-12-16T05:55:05Z,110
Cargo,270056,AMELAND,7133,8419.731477295158,curr,54.64067,20.02383,2016-12-18T13:43:03Z,91
Cargo,270056,AMELAND,7133,8419.731477295158,prev,54.633,19.89367,2016-12-18T13:17:02Z,83
Cargo,270219,OOCL RAUMA,17892,1503.8099999183976,curr,59.91059,30.05536,2016-12-15T14:53:04Z,118
Cargo,270219,OOCL RAUMA,17892,1503.8099999183976,prev,59.91561,30.03031,2016-12-15T14:51:04Z,108
Cargo,270507,ADAMAS,3754,2822.555434110942,curr,55.71969,20.8096,2016-12-14T22:57:06Z,100
Cargo,270507,ADAMAS,3754,2822.555434110942,prev,55.72534,20.85354,2016-12-14T22:55:06Z,103
Cargo,270798,JADE,3587,2816.404526484305,curr,55.69443,20.88115,2016-12-14T22:57:06Z,105
Cargo,270798,JADE,3587,2816.404526484305,prev,55.68204,20.84196,2016-12-14T22:55:06Z,104
Cargo,271828,ZEALAND BEATRIX,13005,4624.6065617703625,curr,55.69824,20.86267,2016-12-17T00:35:06Z,1
Cargo,271828,ZEALAND BEATRIX,13005,4624.6065617703625,prev,55.65665,20.86282,2016-12-17T00:33:06Z,2
Cargo,278706,GRANDE EUROPA,18461,1818.8941583708242,curr,57.93951,11.68789,2016-12-19T04:27:05Z,140
Cargo,278706,GRANDE EUROPA,18461,1818.8941583708242,prev,57.9532,11.70476,2016-12-19T04:25:06Z,131
Cargo,281227,GRANDE MEDITERRANEO,18427,2212.405089567445,curr,57.92467,11.6568,2016-12-14T15:43:05Z,145
Cargo,281227,GRANDE MEDITERRANEO,18427,2212.405089567445,prev,57.93787,11.68484,2016-12-14T15:41:05Z,137
Cargo,283730,BOGDAN,13898,49360.02309359278,curr,54.78593,18.98923,2016-12-14T10:09:01Z,68
Cargo,283730,BOGDAN,13898,49360.02309359278,prev,54.38472,18.66143,2016-12-14T02:51:02Z,0
Cargo,283815,ZAMOSKVORECHYE,4678,3378.4959391571924,curr,54.68573,20.22603,2016-12-15T15:03:03Z,79
Cargo,283815,ZAMOSKVORECHYE,4678,3378.4959391571924,prev,54.68554,20.17347,2016-12-15T14:51:03Z,85
Cargo,284471,FALKBRIS,3479,5934.012353390717,curr,54.63331,19.89368,2016-12-18T13:03:02Z,106
Cargo,284471,FALKBRIS,3479,5934.012353390717,prev,54.6695,19.82589,2016-12-16T15:31:02Z,111
Cargo,284882,ATLANTIC RUNNER,18731,487.40929649980814,curr,59.90658,30.22843,2016-12-14T15:07:03Z,35
Cargo,284882,ATLANTIC RUNNER,18731,487.40929649980814,prev,59.90295,30.22353,2016-12-14T15:05:05Z,35
Cargo,285833,STRANDJA,29800,1045.9034905238268,curr,55.72252,20.90764,2016-12-19T03:47:06Z,92
Cargo,285833,STRANDJA,29800,1045.9034905238268,prev,55.72063,20.89128,2016-12-19T03:45:06Z,97
Cargo,287761,WILSON BILBAO,3735,2918.9923666970294,curr,54.65024,18.92236,2016-12-14T19:57:02Z,105
Cargo,287761,WILSON BILBAO,3735,2918.9923666970294,prev,54.67572,18.93328,2016-12-14T19:55:01Z,102
Cargo,288897,KAPITAN MIRONOV,4678,940.784560447516,curr,59.91663,30.02603,2016-12-20T02:29:03Z,91
Cargo,288897,KAPITAN MIRONOV,4678,940.784560447516,prev,59.91975,30.01034,2016-12-20T02:27:04Z,93
Cargo,289583,KAPITAN YAKOVLEV,4678,1215.2827316920132,curr,59.90648,30.07582,2016-12-16T08:59:03Z,97
Cargo,289583,KAPITAN YAKOVLEV,4678,1215.2827316920132,prev,59.9024,30.09604,2016-12-16T08:57:04Z,86
Cargo,290089,UFA,4337,23960.71794178882,curr,54.69624,20.43857,2016-12-15T09:33:04Z,65
Cargo,290089,UFA,4337,23960.71794178882,prev,54.64828,20.07527,2016-12-14T02:47:02Z,84
Cargo,291621,"NACC TORONTO",13977,2548.0650893616767,curr,54.64939,19.86546,2016-12-13T23:23:03Z,102
Cargo,291621,"NACC TORONTO",13977,2548.0650893616767,prev,54.63306,19.89324,2016-12-13T23:21:03Z,51
Cargo,300093,VIONA,22248,604.940562999335,curr,57.60928,11.66926,2016-12-20T01:27:05Z,59
Cargo,300093,VIONA,22248,604.940562999335,prev,57.60448,11.66448,2016-12-20T01:25:06Z,59
Cargo,300096,AKACIA,13713,57040.60206161334,curr,54.66873,19.80998,2016-12-16T11:41:02Z,30
Cargo,300096,AKACIA,13713,57040.60206161334,prev,54.46332,18.9992,2016-12-16T08:11:02Z,136
Cargo,300118,IRIS BOLTEN,11051,154943.33540826166,curr,54.69598,18.99102,2016-12-15T10:15:01Z,115
Cargo,300118,IRIS BOLTEN,11051,154943.33540826166,prev,55.62799,20.80453,2016-12-15T03:51:06Z,138
Cargo,300161,ANNAMARIE,8720,2004.8531375733355,curr,57.63334,11.69167,2016-12-15T06:41:05Z,156
Cargo,300161,ANNAMARIE,8720,2004.8531375733355,prev,57.61783,11.6745,2016-12-15T06:39:05Z,160
Cargo,300168,EMILIA,7131,3648.404941608934,curr,54.68555,20.23076,2016-12-16T03:11:03Z,81
Cargo,300168,EMILIA,7131,3648.404941608934,prev,54.68553,20.174,2016-12-16T02:57:03Z,73
Cargo,300784,KAIE,4161,809.7767775567942,curr,59.91813,30.01789,2016-12-18T17:03:03Z,76
Cargo,300784,KAIE,4161,809.7767775567942,prev,59.92081,30.00438,2016-12-18T17:01:04Z,83
Cargo,300801,FREDERIK,18457,81151.38226193849,curr,55.7121,20.80083,2016-12-17T05:11:06Z,68
Cargo,300801,FREDERIK,18457,81151.38226193849,prev,55.19833,19.88672,2016-12-17T00:37:03Z,108
Cargo,301169,BALTIYSKIY-202,2803,5475.762758103717,curr,54.50566,18.77121,2016-12-20T09:31:02Z,90
Cargo,301169,BALTIYSKIY-202,2803,5475.762758103717,prev,54.46891,18.71478,2016-12-20T09:11:07Z,88
Cargo,306484,KEGUMS,4225,931.5620515736134,curr,59.91918,30.01302,2016-12-13T21:33:03Z,86
Cargo,306484,KEGUMS,4225,931.5620515736134,prev,59.91596,30.02845,2016-12-13T21:31:04Z,88
Cargo,307788,STAR ISFJORD,45740,6695.786288851821,curr,54.69692,18.99504,2016-12-19T12:01:09Z,150
Cargo,307788,STAR ISFJORD,45740,6695.786288851821,prev,54.75713,18.99659,2016-12-19T11:43:02Z,157
Cargo,308314,HOEGH TRIDENT,21423,1598.458193681568,curr,57.65933,11.76417,2016-12-14T17:13:05Z,130
Cargo,308314,HOEGH TRIDENT,21423,1598.458193681568,prev,57.66784,11.78583,2016-12-14T17:11:04Z,133
Cargo,312793,DANUBIA,2550,5861.553748791173,curr,57.61215,11.66631,2016-12-20T09:31:05Z,97
Cargo,312793,DANUBIA,2550,5861.553748791173,prev,57.65377,11.72674,2016-12-20T09:11:05Z,99
Cargo,316156,SM-PRC-107,1104,9.985206430074385,curr,54.35765,18.67402,2016-12-14T20:07:02Z,0
Cargo,316156,SM-PRC-107,1104,9.985206430074385,prev,54.35757,18.67409,2016-12-14T20:05:02Z,0
Cargo,316201,K1,NA,0,curr,54.54105,18.56006,2016-12-14T02:29:07Z,0
Cargo,316201,K1,NA,0,prev,54.54105,18.56006,2016-12-14T02:27:07Z,0
Cargo,319974,VASTANVIK,3019,7378.357055980649,curr,54.58216,18.88781,2016-12-20T09:31:02Z,121
Cargo,319974,VASTANVIK,3019,7378.357055980649,prev,54.53333,18.81033,2016-12-20T09:11:02Z,121
Cargo,320215,GUTE,2362,21041.61657028296,curr,57.69635,11.91565,2016-12-14T10:09:05Z,0
Cargo,320215,GUTE,2362,21041.61657028296,prev,57.60435,11.60661,2016-12-13T20:49:05Z,130
Cargo,320466,STOCKHOLM,0,4.487268260504622,curr,57.71863,11.97329,2016-12-20T05:47:05Z,0
Cargo,320466,STOCKHOLM,0,4.487268260504622,prev,57.71867,11.97328,2016-12-20T05:45:07Z,0
Cargo,322616,SYLVEIA,NA,4.793513008324307,curr,57.60037,11.79307,2016-12-15T13:31:06Z,0
Cargo,322616,SYLVEIA,NA,4.793513008324307,prev,57.60033,11.79304,2016-12-15T13:29:06Z,0
Cargo,323355,AMANDA,NA,2526.9353571231413,curr,57.62234,11.80926,2016-12-20T09:31:05Z,94
Cargo,323355,AMANDA,NA,2526.9353571231413,prev,57.60273,11.78782,2016-12-20T09:11:05Z,0
Cargo,323659,JETTEN GBG STAD VA,NA,5382.461568479503,curr,57.65103,11.79379,2016-12-14T10:09:05Z,18
Cargo,323659,JETTEN GBG STAD VA,NA,5382.461568479503,prev,57.60263,11.79241,2016-12-13T14:21:05Z,116
Cargo,326821,ATLANTIC CARTIER,51648,1587.732897148652,curr,57.64611,11.70513,2016-12-19T04:27:05Z,119
Cargo,326821,ATLANTIC CARTIER,51648,1587.732897148652,prev,57.63336,11.69312,2016-12-19T04:25:06Z,120
Cargo,326898,STENA FORERUNNER,12300,11059.007856995624,curr,54.75467,18.84233,2016-12-18T15:13:01Z,209
Cargo,326898,STENA FORERUNNER,12300,11059.007856995624,prev,54.676,18.94767,2016-12-18T15:11:02Z,210
Cargo,327250,THULELAND,15960,1894.6749225554968,curr,57.65178,11.71843,2016-12-14T13:33:06Z,137
Cargo,327250,THULELAND,15960,1894.6749225554968,prev,57.65663,11.74896,2016-12-14T13:31:05Z,150
Cargo,327293,FAUST,18700,1546.414072521995,curr,57.65933,11.76567,2016-12-15T21:13:05Z,128
Cargo,327293,FAUST,18700,1546.414072521995,prev,57.66729,11.78699,2016-12-15T21:11:05Z,127
Cargo,327685,IDA H,1645,2446.525607032235,curr,57.93297,12.067,2016-12-16T15:51:05Z,79
Cargo,327685,IDA H,1645,2446.525607032235,prev,57.91244,12.0521,2016-12-16T15:43:07Z,82
Cargo,332129,LAVAUX,34297,916.4187709613901,curr,59.90895,30.06353,2016-12-14T22:29:03Z,96
Cargo,332129,LAVAUX,34297,916.4187709613901,prev,59.90585,30.07876,2016-12-14T22:27:04Z,93
Cargo,335231,NURI SONAY,12996,1275.263570723141,curr,54.78623,18.93298,2016-12-17T04:11:01Z,125
Cargo,335231,NURI SONAY,12996,1275.263570723141,prev,54.79419,18.91866,2016-12-17T04:09:01Z,125
Cargo,345789,SORMOVSKIY-3055,3804,52765.960894141535,curr,54.65482,19.8098,2016-12-14T10:09:02Z,4
Cargo,345789,SORMOVSKIY-3055,3804,52765.960894141535,prev,54.67454,18.99002,2016-12-14T01:07:01Z,77
Cargo,345797,OMSKIY-141,3070,4873.691750966352,curr,54.63283,19.91191,2016-12-14T23:33:03Z,73
Cargo,345797,OMSKIY-141,3070,4873.691750966352,prev,54.65581,19.84741,2016-12-14T23:31:02Z,76
Cargo,346053,OMSKIY-140,3070,1189.4808854961377,curr,54.67465,18.96738,2016-12-15T21:25:01Z,82
Cargo,346053,OMSKIY-140,3070,1189.4808854961377,prev,54.66514,18.95891,2016-12-15T21:23:01Z,83
Cargo,346077,SORMOVSKIY-3056,3804,1111.767679925269,curr,59.9072,30.07142,2016-12-15T08:31:03Z,116
Cargo,346077,SORMOVSKIY-3056,3804,1111.767679925269,prev,59.91097,30.05295,2016-12-15T08:29:04Z,113
Cargo,346084,SORMOVSKIY-3058,3853,15452.734245430343,curr,54.6326,19.90259,2016-12-15T12:33:03Z,89
Cargo,346084,SORMOVSKIY-3058,3853,15452.734245430343,prev,54.6664,20.13557,2016-12-15T12:27:07Z,82
Cargo,346106,OMSKIY-132,3070,1122.8283072472173,curr,59.91593,30.02891,2016-12-18T20:03:03Z,86
Cargo,346106,OMSKIY-132,3070,1122.8283072472173,prev,59.91209,30.04754,2016-12-18T20:01:04Z,92
Cargo,346147,BALTIYSK,9879,34391.7126177042,curr,54.98353,19.80258,2016-12-17T11:53:03Z,109
Cargo,346147,BALTIYSK,9879,34391.7126177042,prev,54.67425,19.80733,2016-12-17T10:03:03Z,108
Cargo,346167,OMSKIY-134,3004,657.8517395213618,curr,59.91987,30.01001,2016-12-13T23:19:04Z,82
Cargo,346167,OMSKIY-134,3004,657.8517395213618,prev,59.9176,30.02091,2016-12-13T23:17:04Z,31
Cargo,346635,SORMOVSKIY-53,3353,1762.7342666600525,curr,59.90277,30.09381,2016-12-19T16:31:03Z,91
Cargo,346635,SORMOVSKIY-53,3353,1762.7342666600525,prev,59.9087,30.06449,2016-12-19T16:25:04Z,83
Cargo,347186,SERDOLIK,5026,821.0732778336612,curr,59.90051,30.10529,2016-12-16T08:59:03Z,82
Cargo,347186,SERDOLIK,5026,821.0732778336612,prev,59.89773,30.11893,2016-12-16T08:57:04Z,72
Cargo,347236,NOVAYA ZEMLYA,23645,1431.8291121243597,curr,59.90933,30.06114,2016-12-15T10:35:04Z,111
Cargo,347236,NOVAYA ZEMLYA,23645,1431.8291121243597,prev,59.90448,30.08493,2016-12-15T10:33:04Z,103
Cargo,347415,SEVERNAYA ZEMLYA,23645,841.7578018518872,curr,59.91731,30.02217,2016-12-19T02:57:04Z,53
Cargo,347415,SEVERNAYA ZEMLYA,23645,841.7578018518872,prev,59.92015,30.00817,2016-12-19T02:55:03Z,68
Cargo,347509,MODULUS 2,4416,12198.29721602851,curr,59.91857,30.01613,2016-12-14T10:09:03Z,79
Cargo,347509,MODULUS 2,4416,12198.29721602851,prev,59.87159,30.21377,2016-12-14T02:29:04Z,0
Cargo,347528,LAZURITE,5026,1299.640313600236,curr,59.91127,30.052,2016-12-20T05:35:03Z,94
Cargo,347528,LAZURITE,5026,1299.640313600236,prev,59.91562,30.03036,2016-12-20T05:33:04Z,89
Cargo,347839,MIKHAIL LOMONOSOV,4805,1243.3928646111826,curr,59.90219,30.09733,2016-12-18T21:43:03Z,104
Cargo,347839,MIKHAIL LOMONOSOV,4805,1243.3928646111826,prev,59.89796,30.11797,2016-12-18T21:41:04Z,78
Cargo,347965,BRIN NAVOLOK,1140,1384.5541207506417,curr,59.9073,30.07146,2016-12-19T16:31:03Z,76
Cargo,347965,BRIN NAVOLOK,1140,1384.5541207506417,prev,59.91186,30.04835,2016-12-19T16:25:04Z,70
Cargo,348527,AMBAL,10000,56610.96071721342,curr,54.6685,19.80217,2016-12-20T08:55:03Z,26
Cargo,348527,AMBAL,10000,56610.96071721342,prev,55.176,19.87267,2016-12-20T02:13:03Z,137
Cargo,348607,GEOR.POBEDONOSETS,5440,968.6265678632783,curr,59.90361,30.08928,2016-12-19T04:39:03Z,93
Cargo,348607,GEOR.POBEDONOSETS,5440,968.6265678632783,prev,59.90687,30.07317,2016-12-19T04:37:05Z,102
Cargo,348769,SVYATITEL ALEKSIY,5440,2566.1703722525262,curr,54.63951,20.01301,2016-12-15T12:13:02Z,92
Cargo,348769,SVYATITEL ALEKSIY,5440,2566.1703722525262,prev,54.64499,20.05175,2016-12-15T12:11:03Z,93
Cargo,348832,BIRYUZA,5024,1738.4682258339433,curr,55.71579,21.10976,2016-12-17T23:41:06Z,55
Cargo,348832,BIRYUZA,5024,1738.4682258339433,prev,55.72635,21.08929,2016-12-17T23:31:06Z,59
Cargo,348850,RUSICH-10,5460,52.83882430311275,curr,54.69956,20.45387,2016-12-13T13:49:02Z,0
Cargo,348850,RUSICH-10,5460,52.83882430311275,prev,54.69913,20.45422,2016-12-13T13:29:02Z,0
Cargo,349018,SORMOVSKIY-3068,3721,22867.254995588017,curr,54.70193,20.4587,2016-12-15T17:43:03Z,41
Cargo,349018,SORMOVSKIY-3068,3721,22867.254995588017,prev,54.65437,20.11265,2016-12-14T02:47:02Z,83
Cargo,349963,SAMUR-3,2755,45453.18157691493,curr,54.96338,20.31154,2016-12-18T15:17:03Z,1
Cargo,349963,SAMUR-3,2755,45453.18157691493,prev,54.6333,19.89325,2016-12-18T15:15:03Z,75
Cargo,350158,PL 2,318,358.6420044492074,curr,59.91596,30.26248,2016-12-19T10:49:03Z,21
Cargo,350158,PL 2,318,358.6420044492074,prev,59.91915,30.26153,2016-12-19T10:47:04Z,0
Cargo,350858,SORMOVSKIY 3064,3630,6356.9148220758125,curr,54.6857,20.2302,2016-12-16T21:51:03Z,83
Cargo,350858,SORMOVSKIY 3064,3630,6356.9148220758125,prev,54.68362,20.32903,2016-12-16T21:49:04Z,80
Cargo,350926,IVAN SHCHEPETOV,3186,20270.457678434424,curr,54.70267,20.45184,2016-12-14T18:27:03Z,68
Cargo,350926,IVAN SHCHEPETOV,3186,20270.457678434424,prev,54.6701,20.14155,2016-12-14T02:47:02Z,84
Cargo,352321,LIVA GRETA,1280,158459.34212843192,curr,55.66075,20.80509,2016-12-17T05:11:06Z,73
Cargo,352321,LIVA GRETA,1280,158459.34212843192,prev,54.67803,18.99798,2016-12-16T19:53:02Z,100
Cargo,352437,RIX STAR,3710,2714.4567834788945,curr,54.59549,18.87928,2016-12-14T19:57:02Z,118
Cargo,352437,RIX STAR,3710,2714.4567834788945,prev,54.61718,18.89862,2016-12-14T19:55:01Z,88
Cargo,353499,BOTNIA SEAWAYS,8702,2420.17497491851,curr,55.73097,20.88806,2016-12-15T10:23:07Z,174
Cargo,353499,BOTNIA SEAWAYS,8702,2420.17497491851,prev,55.73257,20.92661,2016-12-15T10:21:07Z,174
Cargo,359267,HELGA,2086,1210.5125692326571,curr,55.7266,21.08808,2016-12-14T17:03:06Z,64
Cargo,359267,HELGA,2086,1210.5125692326571,prev,55.72045,21.10403,2016-12-14T16:57:06Z,55
Cargo,359306,ADELE,3269,1638.283884796649,curr,55.7167,21.10772,2016-12-15T05:25:07Z,85
Cargo,359306,ADELE,3269,1638.283884796649,prev,55.72617,21.08768,2016-12-15T05:19:06Z,85
Cargo,359354,FORSETI,3574,1880.8512295773817,curr,55.72543,21.09268,2016-12-17T19:35:06Z,77
Cargo,359354,FORSETI,3574,1880.8512295773817,prev,55.71317,21.11337,2016-12-17T19:27:06Z,67
Cargo,359376,MISTRAL,1252,1903.3896584327438,curr,55.70358,21.12029,2016-12-16T20:21:06Z,98
Cargo,359376,MISTRAL,1252,1903.3896584327438,prev,55.68801,21.13291,2016-12-16T20:15:06Z,97
Cargo,359396,DORNUM,2369,1220.1481476195509,curr,54.69305,18.91599,2016-12-15T17:41:01Z,94
Cargo,359396,DORNUM,2369,1220.1481476195509,prev,54.6854,18.9296,2016-12-15T17:39:01Z,90
Cargo,359410,VITA,4161,1191.3970948149383,curr,55.73095,21.04599,2016-12-14T21:39:06Z,82
Cargo,359410,VITA,4161,1191.3970948149383,prev,55.72998,21.06494,2016-12-14T21:37:06Z,85
Cargo,359605,WIEBKE D,1795,1178.9884747493807,curr,54.69349,18.87828,2016-12-15T20:01:01Z,88
Cargo,359605,WIEBKE D,1795,1178.9884747493807,prev,54.69908,18.86269,2016-12-15T19:59:02Z,89
Cargo,359922,OSTEREMS,3714,1061.0266284568615,curr,59.90803,30.06803,2016-12-18T03:35:03Z,100
Cargo,359922,OSTEREMS,3714,1061.0266284568615,prev,59.9116,30.05038,2016-12-18T03:33:04Z,96
Cargo,360043,PAULINE RUSS,7260,1289.9355974355553,curr,59.9175,30.02117,2016-12-13T22:17:03Z,123
Cargo,360043,PAULINE RUSS,7260,1289.9355974355553,prev,59.913,30.0425,2016-12-13T22:15:04Z,125
Cargo,360595,LISA,4850,1430.9262749611025,curr,54.54704,18.81022,2016-12-15T13:11:02Z,117
Cargo,360595,LISA,4850,1430.9262749611025,prev,54.55636,18.82552,2016-12-15T13:09:01Z,116
Cargo,361457,LISA D,1685,1298.1837572635106,curr,54.73518,18.7587,2016-12-16T03:01:01Z,97
Cargo,361457,LISA D,1685,1298.1837572635106,prev,54.7411,18.74127,2016-12-16T02:59:07Z,97
Cargo,361900,MARNE,3539,28.105413051922103,curr,54.38618,18.67183,2016-12-13T16:41:02Z,3
Cargo,361900,MARNE,3539,28.105413051922103,prev,54.38641,18.67165,2016-12-13T16:39:02Z,3
Cargo,362070,MITO STRAIT,13950,2052.481480693478,curr,57.67783,11.71817,2016-12-15T20:21:05Z,147
Cargo,362070,MITO STRAIT,13950,2052.481480693478,prev,57.67717,11.75267,2016-12-15T20:19:05Z,151
Cargo,362313,BEKAU,3701,1591.5182577500007,curr,55.72531,21.0928,2016-12-16T18:27:07Z,69
Cargo,362313,BEKAU,3701,1591.5182577500007,prev,55.71568,21.1116,2016-12-16T18:19:06Z,28
Cargo,362322,ASKOE,4518,3254.8913104624644,curr,54.52776,18.78247,2016-12-14T19:57:02Z,117
Cargo,362322,ASKOE,4518,3254.8913104624644,prev,54.54969,18.81589,2016-12-14T19:55:01Z,115
Cargo,362369,BALDER,2800,1787.755926085727,curr,55.67568,21.14048,2016-12-19T16:33:15Z,92
Cargo,362369,BALDER,2800,1787.755926085727,prev,55.66048,21.14977,2016-12-19T16:25:06Z,48
Cargo,362411,WILSON HOLLA,4338,1547.8752738387786,curr,54.68437,18.94872,2016-12-19T15:03:02Z,99
Cargo,362411,WILSON HOLLA,4338,1547.8752738387786,prev,54.69785,18.95473,2016-12-19T15:01:02Z,95
Cargo,362546,BRIGGA,4222,1255.1097011272016,curr,55.72371,21.09603,2016-12-15T22:27:07Z,93
Cargo,362546,BRIGGA,4222,1255.1097011272016,prev,55.72816,21.07761,2016-12-15T22:25:06Z,93
Cargo,362551,FRIGGA,4216,1710.723285743218,curr,55.72581,21.09032,2016-12-18T21:53:06Z,93
Cargo,362551,FRIGGA,4216,1710.723285743218,prev,55.7151,21.10993,2016-12-18T21:47:06Z,87
Cargo,362817,JSP ROVER,9342,1997.3316160785614,curr,54.58729,18.87202,2016-12-17T13:37:02Z,161
Cargo,362817,JSP ROVER,9342,1997.3316160785614,prev,54.60287,18.88745,2016-12-17T13:35:01Z,162
Cargo,362969,MARIS,5325,27978.528031996666,curr,54.54233,18.5095,2016-12-14T10:09:07Z,0
Cargo,362969,MARIS,5325,27978.528031996666,prev,54.73133,18.7965,2016-12-14T02:51:02Z,115
Cargo,363336,FRANCISCA,3452,13.590573739702453,curr,54.54131,18.52987,2016-12-18T16:47:07Z,0
Cargo,363336,FRANCISCA,3452,13.590573739702453,prev,54.54143,18.52991,2016-12-18T16:45:07Z,0
Cargo,363434,BF VICTORIA,5200,1492.1492110480458,curr,55.731,20.8115,2016-12-16T20:51:06Z,132
Cargo,363434,BF VICTORIA,5200,1492.1492110480458,prev,55.73117,20.83533,2016-12-16T20:49:06Z,116
Cargo,363818,LYRA,5184,1355.2865195704376,curr,55.67367,21.14067,2016-12-14T18:33:07Z,69
Cargo,363818,LYRA,5184,1355.2865195704376,prev,55.66217,21.14783,2016-12-14T18:27:07Z,66
Cargo,364158,BELIZIA,7560,13.484074331046896,curr,54.38212,18.65497,2016-12-13T13:33:02Z,0
Cargo,364158,BELIZIA,7560,13.484074331046896,prev,54.382,18.655,2016-12-13T13:31:02Z,0
Cargo,364187,TRAVEBERG,2890,2758.874771550488,curr,55.68792,21.13279,2016-12-16T15:53:06Z,96
Cargo,364187,TRAVEBERG,2890,2758.874771550488,prev,55.6643,21.14626,2016-12-16T15:43:06Z,85
Cargo,364258,RMS RAHM,2500,5120.348862241175,curr,54.40318,18.67552,2016-12-14T10:09:01Z,0
Cargo,364258,RMS RAHM,2500,5120.348862241175,prev,54.44592,18.64606,2016-12-14T02:51:02Z,3
Cargo,364394,BOREAS,8091,2312.9586851775775,curr,59.91052,30.05665,2016-12-20T10:03:03Z,98
